Tailings (Herschel-Bulkley model),,,
,,,
Concentration,,0.65,
Density,[kg/m^3],1565.9344,
Yield Stress,[Pa],0.027583218,
Viscosity Consistency,[Pa s],30.487,
Power Law Index,,0.3469,
,,,
 Z [ m ], Pressure [ MPa ], Velocity [ m s^-1 ],
0.022040807,0.020525059,6.94216633,
0.021428563,0.021586835,6.89344692,
0.020816319,0.022675816,6.8468194,
0.020204075,0.023873527,6.79905796,
0.019591831,0.0246171,6.64729404,
0.018979587,0.025270119,6.48948097,
0.018367343,0.026049566,6.35150242,
0.017755099,0.026863365,6.22084141,
0.017142855,0.027700115,6.09501266,
0.016530611,0.028512901,5.96996212,
0.015918367,0.029018564,5.82562923,
0.015306123,0.029501602,5.68328905,
0.014693878,0.029963894,5.54262209,
0.014081633,0.030407364,5.40350103,
0.013469388,0.030834902,5.26568842,
0.012857143,0.031287484,5.11588478,
0.012244898,0.031762615,4.95992374,
0.011632653,0.032248199,4.80429745,
0.011020408,0.032643527,4.65375996,
0.010408163,0.033041094,4.5045743,
0.009795918,0.033389989,4.35863733,
0.009183673,0.033595875,4.21559143,
0.008571428,0.033798978,4.07488155,
0.007959183,0.033999372,3.9366374,
0.007346939,0.034197114,3.80100965,
0.006734694,0.034383372,3.66745472,
0.006122449,0.034500696,3.53167272,
0.005510204,0.034617774,3.39825082,
0.004897959,0.034734618,3.26746607,
0.004285714,0.034851208,3.13963318,
0.003673469,0.034967553,3.0151124,
0.003061224,0.035123423,2.8478539,
0.00244898,0.035304263,2.65262103,
0.001836735,0.035485096,2.45814919,
0.00122449,0.035665911,2.26461077,
0.000612245,0.035846714,2.07223964,
0,0.036027499,1.88136649,
